X1,X2,X3,Y
0.278148588125643,0.7039576743230382,0.8002774740911331,1
0.4655145122837636,0.050762018775388995,0.2645039624131019,0
0.5307369617328337,0.193167995888461,0.8201863419296481,1
0.2440351125492325,0.8049698507180023,0.7159662607375861,1
0.014076960824237483,0.3553648539690065,0.7205488662332071,0
0.8150211037562068,0.34870804120508725,0.7217792192556746,1
0.4137316110004524,0.09248382557502222,0.5404404926342333,1
0.6501152801556819,0.3737635567164511,0.0422892366048816,1
0.35685873955244973,0.987977860595173,0.6499049037751266,1
0.8731958821412849,0.3114980120211962,0.6574716751315511,1
0.08716706664977014,0.5627628925694464,0.7192237065484386,0
0.05407798057062596,0.6192018350088191,0.42776603828132054,1
0.5865259871368453,0.09864598823207038,0.8540134932255105,1
0.7945205232305459,0.3144249855813661,0.31302781082105036,1
0.6718131723529365,0.4056708177095234,0.08935117817055127,1
0.5829290973792377,0.5077281171698939,0.9984495766425928,0
0.6203245702039994,0.9681300488576521,0.9015644135852027,1
0.8001242449678789,0.4525361998420734,0.8964375062113481,0
0.7359169950166312,0.06628508360667473,0.07195304147331383,1
0.6125471309640051,0.47957287506365875,0.5099277981831021,1
0.10038761554793663,0.3055934103030582,0.8901419508033938,1
0.856526347038308,0.9092333699728435,0.18258321162220936,1
0.7428487484995605,0.45483016812458454,0.0067777007237004305,1
0.07429054473528385,0.5362904344777063,0.7294799734813308,0
0.053541421825934465,0.8282241821094056,0.4779416552023831,1
0.22567766814911272,0.5555375174121389,0.9255082891854107,0
0.5945628431668761,0.8447482220546185,0.3163871895585024,0
0.048855425780842676,0.6096687387646378,0.9754237748266633,1
0.5528219197811269,0.4678462571915071,0.6013996789462287,1
0.22357260958943737,0.5210811438003689,0.7872738843898797,1
0.943278125830132,0.2079105189137943,0.967081180787341,1
0.734480812103515,0.502619012915581,0.7401990173342218,1
0.6098623176937947,0.01075662602938443,0.2749235459820021,1
0.638475161604958,0.8799656220188726,0.7022420945082825,0
0.5673659243240428,0.3747676748070895,0.3024944197861731,1
0.7944694287538411,0.052836147376415066,0.46540800349446043,0
0.9612396575249094,0.470019336347668,0.1631975560202591,1
0.5401226921637762,0.3391868878880556,0.1392148935692309,0
0.8396103327389914,0.28726021072313923,0.1887465811528134,1
0.8327482034706929,0.48066723432185554,0.1072522497488998,1
0.983033291174334,0.28399607083564926,0.367053988701445,0
0.6374664413191549,0.9497935823583111,0.11398728545151493,0
0.8664950125461355,0.2648404223363706,0.8733722224453635,1
0.9855918071233649,0.18643390920106528,0.3890320689565533,1
0.7303864834660811,0.693175960463827,0.49921538021191036,1
0.34499901753031303,0.052630025154066784,0.9914268812544161,1
0.5037503607575866,0.09230338717610831,0.485691770839057,1
0.5129780708926813,0.08123711216013318,0.34284174535308676,1
0.9219584248588728,0.185004137277875,0.8489026877032221,1
0.6119639196441092,0.5251384217610767,0.10542668422935941,0
0.24961941046715908,0.7064455936222112,0.7137632520437394,1
0.19129839166656049,0.7336636951780832,0.6371799313540437,0
0.7657040972366921,0.8990456288111746,0.34978325309997504,1
0.37800206822103743,0.5245651542598324,0.6555515277008047,1
0.6664229521360454,0.5895026400722074,0.6702841651330188,0
0.943132676405807,0.13995740523506528,0.09741930075391125,0
0.15214371833545348,0.09636802107783315,0.059487306116607463,1
0.48782269822777236,0.19499920566924622,0.36990770478359003,1
0.7637250015558334,0.5119946706292603,0.4293737689145163,1
0.9935339198753308,0.7758560025705017,0.378978646755718,0
0.6517715882167731,0.7404070990740939,0.15913126579628445,0
0.13363153337488387,0.3842650634888807,0.611255101324224,0
0.3824893513791844,0.784647820980842,0.2508115329878141,1
0.22266812072893416,0.1987896259040447,0.6990162897749672,1
0.5307321243182263,0.1528136911003274,0.3230831281221601,1
0.8503641301210844,0.7229130198472896,0.8242442126819063,0
0.8946529312700431,0.7215103098254801,0.09798734567728051,1
0.35078032520513214,0.628448390770255,0.6815578295496364,1
0.10518576807663804,0.773236939496584,0.40424982268127363,1
0.638751045802051,0.7271928009189922,0.2993755512459876,1
0.004780090578539009,0.11313897669888695,0.5847119698825046,1
0.6173024564042762,0.8709701737925507,0.5055625599238506,1
0.8255932274457735,0.07003823830512057,0.6202754258478772,1
0.492077239882997,0.9896396572393655,0.6394570844384027,1
0.6878838387813455,0.52951382798885,0.003802711899944411,1
0.7579092297845507,0.9334386482388957,0.9758659993629623,0
0.674939243724932,0.3533097561455897,0.13253819496287322,1
0.4940822531503608,0.8979387626792854,0.778937492356066,0
0.722006332602078,0.08332309898330714,0.6068231199306923,0
0.3142271306371367,0.9389738363573111,0.15797573599227355,1
0.5025573130209412,0.31683779723527283,0.0849641131462423,0
0.7223515529187436,0.9009148596268214,0.039524538181501145,0
0.3580303981569145,0.8937983076485305,0.7619152254287529,1
0.16254227521506537,0.1693451484145635,0.4211644317140455,1
0.3343907404542543,0.31189192798391274,0.4761647189666479,0
0.4125180738453639,0.9132933276551837,0.22631808754847504,1
0.22715043198546947,0.031487344577180165,0.33122318252865035,1
0.26239977371886203,0.46254261141954445,0.755226014591589,1
0.5925899289620782,0.06321274328500881,0.8754119141819133,1
0.6367020278753339,0.25668677278192853,0.44232900834102207,1
0.3742855632337265,0.07231171723331786,0.3100647273611685,0
0.9019911581340321,0.24129389443337346,0.7575391885980247,0
0.21796124677016493,0.5308775323975395,0.24500847997246678,1
0.41908165283288923,0.6857143162844701,0.1517290134935263,1
0.16773542710311018,0.8766973905919218,0.9489402178076412,0
0.9219997986371755,0.1791505607613949,0.6096907787954067,1
0.2087992607641681,0.6675818610857065,0.8972036271901653,0
0.57963144072119,0.9178695388618872,0.6992806060584836,0
0.47119291212636294,0.8901233013497984,0.14165348427657265,1
0.9899322613012546,0.7247948755101051,0.9551388582589491,1
0.7083688356311111,0.7085269414017463,0.926841568590659,0
0.0043133206296139814,0.456462934633587,0.5884467021891302,1
0.7644202133644858,0.5629933437455917,0.8848442975278404,0
0.10022300107625037,0.6001094449022126,0.30380509343379725,1
0.8347030927980025,0.7330091874997463,0.6657239831223655,1
0.43300812769972785,0.15360479451460152,0.8642128332593503,1
0.6853570951118485,0.3696467472720647,0.6163864269296975,0
0.5289289692607406,0.687313552596035,0.7630724207896488,0
0.9561203184586773,0.4840689953741649,0.7956678164841586,0
0.19221678691190924,0.42170789769656614,0.5406976263206544,1
0.05845858662774617,0.5790704410521978,0.6332738896686936,1
0.18913059620243544,0.7936729824045523,0.7823431748961744,1
0.2737268164416715,0.3771686428286726,0.06557133758190814,1
0.16949051735762488,0.6122972769402358,0.45129891375898223,1
0.4323215639593586,0.7535631725408578,0.9081679788958422,1
0.5228546460582078,0.9877602633149514,0.8368519922470729,0
0.97484783946068,0.8859569268732985,0.2983142281862051,0
0.014280553986956268,0.4576105187809786,0.053866857846070704,1
0.9662916552694971,0.4441816721202756,0.1422704076488206,0
0.5033043338748758,0.38362828125152193,0.046578527313115514,0
0.5541424546953996,0.46092516755776813,0.4795498923385466,1
0.2583550360931621,0.9453749234775514,0.36109484391627567,1
0.07639876543839441,0.06775313192881816,0.8462891489592639,1
0.18941743150883472,0.6339541234267471,0.2077162738320285,1
0.7080235407509695,0.9601995742188247,0.9772505449731733,0
0.8064390398644854,0.8212386656760976,0.6379009620733505,0
0.47580764049368063,0.9923544621375269,0.14584885322538887,1
0.6911047004924057,0.7115255689981339,0.8852664377662295,1
0.9408291440864014,0.6429267059428653,0.20014590540449617,1
0.8469217817119741,0.8955037864235753,0.43009243055705393,1
0.7547180662202683,0.16400083408368604,0.28367403288559023,1
0.9334412481452216,0.9692834391661985,0.4376090152141374,0
0.15969498184368502,0.6347963319518044,0.4454205029314333,1
0.3939832163485454,0.8889266265752466,0.7491940134696516,1
0.433458433838244,0.7732366685116621,0.48609970546892356,0
0.5673253053129179,0.5445070258958989,0.5938559352327895,1
0.06822361232275342,0.767464157562754,0.9610627082186659,1
0.34919488549776767,0.35352462803499796,0.8950061219970549,0
0.7586691387993137,0.6796643633963716,0.42423444726069737,1
0.7720192832363109,0.1590843929524859,0.8945067252503526,0
0.5044262035852171,0.4726584544669441,0.09960736645330392,0
0.6806528832190949,0.40820998735677394,0.41692856287023117,1
0.4228653641039899,0.6323719194184598,0.4473492347577426,0
0.5324856173304545,0.4807553327594789,0.8941154292001523,1
0.5245399294988458,0.2936567209842105,0.25113069412068456,0
0.3735591572627325,0.29344897531295666,0.15519879443616624,1
0.03291796984179307,0.6438903565515788,0.6401723232056271,1
0.4165828882121223,0.1981054949041282,0.21666365934678888,0
0.5337241751907612,0.520340483185003,0.029379941239634833,0
0.25767685870267054,0.24953908321196017,0.2208170789664684,1
0.08109508259548759,0.003413545520851602,0.37206739625243,1
0.6008187099211743,0.4174699449961604,0.4475111054529538,1
0.7187830191844939,0.45471067218506944,0.4871349627213222,1
0.2863761918452348,0.2673255937996686,0.4543038762937013,0
0.2585376823215264,0.08443021469331502,0.5320541696401704,0
0.6108830064573628,0.1451512020493767,0.8746447881649065,1
0.6413807608204553,0.09382300870875704,0.014828413260543738,1
0.9335527360686664,0.036163141906199514,0.040909440692153076,0
0.0021272264510450167,0.5073306733968506,0.7507872380800069,0
0.8208874385704782,0.16648625392166638,0.9938503351108768,1
0.35384458517927975,0.4400466750297449,0.05779022958790436,1
0.8680629807174772,0.10698896262562929,0.9177399441259014,1
0.7708565713458104,0.07990549377150802,0.465619548784171,0
0.045969834620993466,0.7204723479501624,0.9008016771350975,1
0.13929868333939477,0.004286745490207355,0.8351288226938893,1
0.13743241730213152,0.44974182656385586,0.6041121291471756,0
0.0018089032532492277,0.7050679555322664,0.051491532407778595,1
0.7065025273905908,0.696935308953148,0.2123478085304541,1
0.26591301760448083,0.24025679162876157,0.5018467934431651,0
0.9057798408312752,0.5488435258302532,0.24659929374755607,1
0.47863471179649975,0.7424316707661438,0.8254920761901342,0
0.7997507115396413,0.5034207388298925,0.9019925726354641,0
0.6987149706926579,0.054138703966078894,0.42213782274097544,1
0.7731948139219333,0.02660666065390027,0.40811809021925527,1
0.21834848517295946,0.9455630736002462,0.4500370059945733,1
0.26781035786331464,0.7588394395547997,0.1838608060245055,1
0.7390378603346148,0.4470998053979175,0.1373413605624989,1
0.5159544833933898,0.7707562925713982,0.7825544976363924,0
0.6210031116957427,0.16865278715424592,0.9083801896129656,0
0.8818022592790741,0.8098553406399326,0.8769112005052689,0
0.37435178478356035,0.3210873188572607,0.49268130826385304,0
0.9789213002512098,0.8198719536136915,0.597978023552944,1
0.775302409616152,0.8144920730090259,0.26833919983822585,1
0.03133767623744965,0.29965070869992183,0.18255028787708638,0
0.05357050883567149,0.551346275605131,0.5321622101166746,1
0.9957550039565868,0.08830458600325619,0.7105705104882093,0
0.09239530800411044,0.9965721945162929,0.7272535145408602,0
0.1675811054126256,0.48340244044663916,0.24262349846023423,1
0.44477735877679647,0.9964478406032842,0.24585739374000026,1
0.8244130917228067,0.46681820019439,0.8491088189388414,0
0.43434785441069035,0.39946016236685067,0.777843169468529,0
0.6829511726193153,0.5859048249692972,0.5839444325940474,0
0.35626840805975657,0.06666308175478786,0.914508537685382,1
0.8886017513702829,0.17829498995827475,0.6499316853996936,1
0.17535948180964145,0.3845379919596619,0.07159704372797349,1
0.0150927150694109,0.8049973369006052,0.3971930079778553,0
0.6268867167324443,0.787520326947584,0.20679271059654647,0
0.3035536494668377,0.9124437489776979,0.7081290347656883,1
0.6948663649892172,0.6464662834747303,0.4497700220302314,1
0.347825512626314,0.6595014426424747,0.8907912802212192,0
0.716323766279832,0.5563703391930029,0.9962233753779222,1
0.552553326716418,0.2762796854832865,0.9266987667989267,1
0.8747967830299371,0.8459761548918369,0.38162860177829827,1
0.40282793672973294,0.1964693534406482,0.3406584403596783,0
0.001510890032977552,0.8481105934217034,0.37568120685507755,0
0.7433398289921401,0.23809663436751094,0.8672019042600427,0
0.2649137428636402,0.01921805791805986,0.5364824111582093,0
0.6898762559436328,0.8610540422058618,0.794588964767235,1
0.9882519686578111,0.22853031081304642,0.190104714602229,0
0.7976636842941437,0.30773339109037157,0.13076897943981658,1
0.709963759504341,0.3471745943353409,0.8782668905902247,0
0.10407388172282217,0.48799378740008004,0.6571303142162565,0
0.5155122124357285,0.17542250463755016,0.32758679839565796,1
0.8158083904522704,0.6316632277893419,0.24281288692668512,1
0.09069996831341831,0.6262483604834036,0.9313391092850205,1
0.21432019947694825,0.6016326932544366,0.7917198789498654,1
0.662195249897913,0.23509978782009344,0.288364166270892,1
0.6591260932459175,0.7817270003392847,0.6922370574184809,0
0.798973427774875,0.17581429393490167,0.9788448623589374,1
0.013847386090811376,0.007966475201635737,0.03801336705848679,0
0.7983931559960187,0.31326731115087325,0.057363451645631613,1
0.3463471171756616,0.8520245838807174,0.11362693603203111,1
0.8420172366375255,0.7244723020181915,0.7823458955991804,1
0.26689980175548933,0.8372572542565441,0.24027883635776204,1
0.6260375273460281,0.6730513681329995,0.10402791233035746,0
0.025235446474259682,0.3543502196288095,0.3355705353884636,0
0.24932474424840656,0.4779150344810458,0.3314371263519059,1
0.9642175112952128,0.203894284692819,0.22768163980076783,0
0.3450644858200774,0.6475152555287378,0.535161143185257,0
0.3047035638417027,0.08653015502130912,0.2763968049311777,1
0.665647534431113,0.6785715171555748,0.4584760801486467,1
0.8732872191481137,0.861370428169883,0.2561948913003851,1
0.04449846677232128,0.7077597160965178,0.14599426843001995,0
0.9447599238644004,0.7610040868880117,0.24535327955036235,1
0.5892447637987251,0.3872417372043787,0.07024214184172173,0
0.19963872553968853,0.023002514842528576,0.48435920274181776,0
0.5742038671871416,0.21185141159104803,0.781223281505564,1
0.7107629037948154,0.22188049979723856,0.6212382159797182,0
0.17812943895198607,0.8475601893782768,0.7561588265953826,1
0.2370192336099829,0.05884319387112669,0.2279431121210711,1
0.5544758945435437,0.8772587588087687,0.35846886111046383,0
0.3846056610919899,0.04337705333877517,0.5675159131500725,1
0.2112735961069473,0.6943737775743423,0.41329138218385475,1
0.7573743679107288,0.8312155367460257,0.449597153603558,1
0.8257824631124163,0.5272331277681268,0.41567055444292356,0
0.9492549388763503,0.2275148132675784,0.35585890191187275,0
0.08074079389175604,0.4380132721112494,0.7257888260549891,0
0.3964938980900674,0.0761104961699356,0.7048573023615773,1
0.20218524475467392,0.8481697896084978,0.8583922699253385,1
0.47478839454693555,0.4935649123786505,0.3109905387917282,0
0.16951933430591437,0.6150453062287914,0.14001313048449326,1
0.9883566413407702,0.3199663399694219,0.5546309451244684,1
0.00793598707427734,0.07941106545311705,0.7121557412556532,0
0.3137708423342327,0.7731191205317022,0.04779268638189382,1
0.11071372609563934,0.8250644102832384,0.8071282963665373,1
0.6839983846064589,0.5559553626740678,0.596601634203983,0
0.20416351599589266,0.8373011421002117,0.9102254376689624,1
0.159774392486016,0.8633794967163865,0.49315709534675833,1
0.6089772757323992,0.6549163833854165,0.4572655545279041,1
0.9386707153645932,0.5918593597189583,0.04933990160321455,1
0.1242671899768778,0.42778674168788144,0.91587156093098,1
0.16652850513922535,0.13896909557863135,0.7228367237410114,1
0.8835978787874689,0.6730746343665123,0.5937591769141679,1
0.22236192867428184,0.7498059711090266,0.659346238748143,0
0.7440888340989507,0.7529428816337596,0.6281500697378493,0
0.887970764995377,0.41476803966804876,0.8570472112355306,0
0.8630734607575982,0.7492882275481964,0.6815461837429436,1
0.8673837295316598,0.9635680123597218,0.4539048426208252,0
0.42822410301324754,0.5073004961282793,0.1042535421753722,1
0.4406782652118597,0.5479524469347029,0.36289708463959114,0
0.3618744786556152,0.46599959056682094,0.20372640005344045,1
0.8955760052752263,0.4489718838575474,0.7361121981622235,1
0.22878432558180983,0.7496547781187882,0.023435623807550487,1
0.9719086546499027,0.11436696237713284,0.826471004404924,1
0.4324687802252286,0.3830148346419733,0.4932210225559649,1
0.9085419766019105,0.5153926584968669,0.6059138223283209,1
0.003077261267601661,0.6424549401189303,0.7735925937595416,0
0.28966106094563016,0.9709899715492374,0.10560896618225302,1
0.6783586061134447,0.8948891219313124,0.24206726825265878,0
0.6017673715995268,0.920058824346447,0.20804311000613906,0
0.3553792489159222,0.4840933048089021,0.9634046161264216,1
0.4706561645312932,0.7794882484675565,0.5298940188099991,1
0.08769667643578749,0.17925281670840099,0.3654125185056748,1
0.9064757632217484,0.2370453210618939,0.39990958314151737,0
0.3075083644230473,0.21312031955334654,0.5199886930917282,0
0.4180196481676789,0.23748306556717058,0.8741772546658124,1
0.5079240871105317,0.9468413892877965,0.40064766305471766,0
0.3878190038668816,0.6428031545946054,0.7535536853548321,1
0.16193621689053694,0.8237527217276803,0.7319471741789965,0
0.2000342149096156,0.26635666529609936,0.5451369777414438,0
0.7757463525448911,0.8332981963118593,0.04999179696873768,1
0.8540450410390261,0.8704898401423673,0.5299347262821306,0
0.8318839825365074,0.19148255893745192,0.8665114389690816,0
0.44229420809941666,0.6798621790358271,0.6237837363464377,1
0.7461892440854898,0.5950079568359725,0.0948166850993688,1
0.1888148405620349,0.22887552251222598,0.05798694242190372,1
0.643181765073868,0.4599874074503585,0.3326781964377997,1
0.7129006089654546,0.017211913971524773,0.34500011026417066,1
0.9528869544770838,0.5118654810074755,0.8139150572221271,0
0.7786990554842417,0.8088184269695637,0.6119479342584786,0
0.3634182120671229,0.3959039603781229,0.40173350089426274,0
0.7244097296216825,0.5997898583681139,0.9436048627997934,0
